"            You need to create a simple product for each configuration (Ex: a product for each color).""","Los productos configurables permiten a los clientes elejir opciones (ej: color de camisa).
            Necesita crear un producto simple para cada configuración (ej: un producto para cada color).","module","Magento_ConfigurableProduct"
"Edit Configurations","Editar configuraciones","module","Magento_ConfigurableProduct"
"Upload Image","Subir imagen","module","Magento_ConfigurableProduct"
"Upload image","Subir imagen","module","Magento_ConfigurableProduct"
"No Image","Sin imagen","module","Magento_ConfigurableProduct"
"Choose a different Product","Elija un producto diferente","module","Magento_ConfigurableProduct"
"Remove Product","Remover producto","module","Magento_ConfigurableProduct"
"Create Product Configurations","Crear configuraciones de producto","module","Magento_ConfigurableProduct"
"Cancel","Cancelar","module","Magento_ConfigurableProduct"
"Page not found.","Página no encontrada.","module","Magento_Contact"
"Thanks for contacting us with your comments and questions. We'll respond to you very soon.","Gracias por contactarnos con sus comentarios y preguntas. Le responderemos pronto.","module","Magento_Contact"
"We can't process your request right now. Sorry, that's all we know.","No podemos procesar su solicitud en este momento. Lo sentimos, es todo lo que sabemos.","module","Magento_Contact"
"* Required Fields","* campos obligatorios","module","Magento_Contact"
"Write Us","Escríbanos","module","Magento_Contact"
"Jot us a note and we’ll get back to you as quickly as possible.","Escríbanos una nota y le responderemos tan pronto como sea posible.","module","Magento_Contact"
"Name","Nombre","module","Magento_Contact"
"Email","Email","module","Magento_Contact"
"Phone Number","Teléfono","module","Magento_Contact"
"What’s on your mind?","¿qué está pensando?","module","Magento_Contact"
"Submit","Enviar","module","Magento_Contact"
"Invalid domain name: %1","Nombre de dominio no válido: %1","module","Magento_Cookie"
"Invalid cookie lifetime: %1","Caducidad de cookie no válida: %1","module","Magento_Cookie"
"Invalid cookie path","Ruta de cookie no válida","module","Magento_Cookie"
"We use cookies to make your experience better.","Usamos cookies para mejorar su experiencia.","module","Magento_Cookie"
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","De acuerdo con la nueva directiva de privacidad, requerimos concuerde con el uso de cookies.","module","Magento_Cookie"
"<a href=""%1"">Learn more</a>.","<a href=""%1"">entérese de más</a>.","module","Magento_Cookie"
"Allow Cookies","Permitir cookies","module","Magento_Cookie"
"We can't save the cron expression.","No podemos guardar la expresión de cron.","module","Magento_Cron"
"Daily","Diariamente","module","Magento_Cron"
"Weekly","Semanalmente","module","Magento_Cron"
"Monthly","Cada mex","module","Magento_Cron"
"Invalid cron expression: %1","Expresión de cron no válida: %1","module","Magento_Cron"
"Invalid cron expression, expecting 'match/modulus': %1","Expresión de cron no válida, esperada 'coincidencia/módulo': %1","module","Magento_Cron"
"Invalid cron expression, expecting numeric modulus: %1","Expresión de cron no válida, esperando módulo numérico: %1","module","Magento_Cron"
"Invalid cron expression, expecting 'from-to' structure: %1","Expresiónd e crón no válida, esperando estructura 'de-a': %1","module","Magento_Cron"
"Save Currency Rates","Guardar tipos de cambio","module","Magento_CurrencySymbol"
"Options","Opciones","module","Magento_CurrencySymbol"
"Reset","Reiniciar","module","Magento_CurrencySymbol"
"Import","Importar","module","Magento_CurrencySymbol"
"Manage Currency Rates","Administrar tipos de cambio","module","Magento_CurrencySymbol"
"Import Service","Importar servicio","module","Magento_CurrencySymbol"
"Save Currency Symbols","Guardar símbolos de moneda","module","Magento_CurrencySymbol"
"Currency Symbols","Símbolos de moneda","module","Magento_CurrencySymbol"
"Use Standard","Usar estándard","module","Magento_CurrencySymbol"
"Please specify a correct Import Service.","Por favor especifique un servicio de importación correcto.","module","Magento_CurrencySymbol"
"We can't initialize the import model.","No podemos inicializar el modelo de importación.","module","Magento_CurrencySymbol"
"Click ""Save"" to apply the rates we found.","Haga click en ""guardar"" para aplicar las tarifas que encontramos.","module","Magento_CurrencySymbol"
"Currency Rates","Tipos de cambio","module","Magento_CurrencySymbol"
"Please correct the input data for ""%1 => %2"" rate.","Por favor corrija los datos de entrada para la tarifa ""%1 => %2"".","module","Magento_CurrencySymbol"
"All valid rates have been saved.","Todas las tarifas válidas se han guardado.","module","Magento_CurrencySymbol"
"System","Sistema","module","Magento_CurrencySymbol"
"You applied the custom currency symbols.","Aplicó los símbolos de moneda poersonalizados.","module","Magento_CurrencySymbol"
"You must first configure currency options before being able to see currency rates.","Primero debe configurar las opciones de moneda para poder ver los tipos de cambio.","module","Magento_CurrencySymbol"
"Old rate:","Tarifa vieja:","module","Magento_CurrencySymbol"
"Please specify a website.","Por favor especifique un sitio web.","module","Magento_CustomerImportExport"
"Please specify an email.","Por favor especifique un email.","module","Magento_CustomerImportExport"
"We found an invalid value in a website column.","Encontramos un valor no válido en una columna de sitio web.","module","Magento_CustomerImportExport"
"Please enter a valid email.","Por favor ingrese un email válido.","module","Magento_CustomerImportExport"
"Please make sure attribute ""%s"" is not empty.","Por favor asegúrese de que el atributo ""%s"" no está vacío.","module","Magento_CustomerImportExport"
"We can't find a customer who matches this email and website code.","No podemos encontrar un cliente que coincida con este email y código de sitio web.","module","Magento_CustomerImportExport"
"Customer address id column is not specified","No se especificó la columna de id de dirección de cliente","module","Magento_CustomerImportExport"
"We can't find that customer address.","No podemos encontrar la dirección de ese cliente.","module","Magento_CustomerImportExport"
"Please enter a valid region.","Por favor ingrese una regió válida.","module","Magento_CustomerImportExport"
"We found another row with this email, website and address ID combination.","Encontramos otra línea con ésta combinación de email, sitio web e id de dirección.","module","Magento_CustomerImportExport"
"This email is found more than once in the import file.","Este email se encuentra más de una vez en el archivo de importación.","module","Magento_CustomerImportExport"
"Orphan rows that will be skipped due default row errors","Líneas huérfanas que serán saltadas debido a errores de línea por defecto","module","Magento_CustomerImportExport"
"Invalid value in Store column (store does not exists?)","Valor no válido en la columna de tienda (¿no existe la tienda?)","module","Magento_CustomerImportExport"
"We can't find that email and website combination.","No podemos encontrar la combinación de email y sitio web.","module","Magento_CustomerImportExport"
"Please enter a password with a valid length.","Por favor ingrese una contraseña de logitud válida.","module","Magento_CustomerImportExport"
"Sign Out","Salir","module","Magento_Customer"
"Sign In","Ingresar","module","Magento_Customer"
"You subscribe to our newsletter.","Se ha suscrito a nuestro boletín de noticias.","module","Magento_Customer"
"You don't subscribe to our newsletter.","No se suscribió a nuestro boletín de noticias.","module","Magento_Customer"
"You have not set a default shipping address.","No ha fijado una dirección de envío por defecto.","module","Magento_Customer"
"You have not set a default billing address.","No ha fijado una dirección de facturación por defecto.","module","Magento_Customer"
"Address Book","Libreta de direcciones","module","Magento_Customer"
"Edit Address","Editar dirección","module","Magento_Customer"
"Add New Address","Añadir nueva dirección","module","Magento_Customer"
"region","Región","module","Magento_Customer"
"Create Order","Crear pedido","module","Magento_Customer"
"Save Customer","Guardar cliente","module","Magento_Customer"
"Delete Customer","Borrar cliente","module","Magento_Customer"
"Reset Password","Reiniciar contraseña","module","Magento_Customer"
"Are you sure you want to revoke the customer's tokens?","¿está seguro(a) de revocar los tokens de acceso del cliente?","module","Magento_Customer"
"Force Sign-In","Forzar ingreso","module","Magento_Customer"
"New Customer","Nuevo cliente","module","Magento_Customer"
"Save and Continue Edit","Guardar y continuar editando","module","Magento_Customer"
"Back","Regresar","module","Magento_Customer"
"Please select","Por favor seleccione","module","Magento_Customer"
"Reset","Reiniciar","module","Magento_Customer"
"ID","Id","module","Magento_Customer"
"Product","Producto","module","Magento_Customer"
"SKU","Sku","module","Magento_Customer"
"Quantity","Cantidad","module","Magento_Customer"
"Price","Precio","module","Magento_Customer"
"Total","Total","module","Magento_Customer"
"Action","Acción","module","Magento_Customer"
"Configure","Configuración","module","Magento_Customer"
"Delete","Borrar","module","Magento_Customer"
"Shopping Cart from %1","Carrito de compras para %1","module","Magento_Customer"
"Newsletter","Boletín","module","Magento_Customer"
"Newsletter Information","Información del boletín","module","Magento_Customer"
"Subscribed to Newsletter","Suscrito al boletín","module","Magento_Customer"
"Last Date Subscribed","Última fecha de suscripción","module","Magento_Customer"
"Last Date Unsubscribed","Última fecha de desuscripción","module","Magento_Customer"
"No Newsletter Found","No se encontró boletín","module","Magento_Customer"
"Start date","Fecha de comienzo","module","Magento_Customer"
"End Date","Fecha de terminación","module","Magento_Customer"
"Receive Date","Fecha de recepción","module","Magento_Customer"
"Subject","Asunto","module","Magento_Customer"
"Status","Estado","module","Magento_Customer"
"Sent","Enviado","module","Magento_Customer"
"Cancel","Cancelar","module","Magento_Customer"
"Not Sent","No enviado","module","Magento_Customer"
"Sending","Enviando","module","Magento_Customer"
"Paused","En pausa","module","Magento_Customer"
"View","Ver","module","Magento_Customer"
"Unknown","Desconocido","module","Magento_Customer"
"Order","Orden","module","Magento_Customer"
"Purchased","Comprado","module","Magento_Customer"
"Bill-to Name","Nombre de facturación","module","Magento_Customer"
"Ship-to Name","Nombre de envío","module","Magento_Customer"
"Order Total","Total de la orden","module","Magento_Customer"
"Purchase Point","Punto de compra","module","Magento_Customer"
"Customer View","Vista de cliente","module","Magento_Customer"
"There are no items in customer's shopping cart.","No hay elementos en el carrito de compras del cliente.","module","Magento_Customer"
"Qty","Cantidad","module","Magento_Customer"
"Confirmed","Confirmado","module","Magento_Customer"
"Confirmation Required","Se requiere confirmación","module","Magento_Customer"
"Confirmation Not Required","No se requiere confirmación","module","Magento_Customer"
"Indeterminate","Indeterminado","module","Magento_Customer"
"The customer does not have default billing address.","El cliente no tiene una dirección de facturación por defecto.","module","Magento_Customer"
"Offline","Desconectado","module","Magento_Customer"
"Online","Conectado","module","Magento_Customer"
"Never","Nunca","module","Magento_Customer"
"Unlocked","Desbloqueada","module","Magento_Customer"
"Locked","Bloqueada","module","Magento_Customer"
"Deleted Stores","Borrar tiendas","module","Magento_Customer"
"Add Locale","Añadir configuración regional","module","Magento_Customer"
"Add Date","Añadir fecha","module","Magento_Customer"
"Days in Wish List","Días en lista de deseos","module","Magento_Customer"
"Unlock","Abrir","module","Magento_Customer"
"No","No","module","Magento_Customer"
"Yes","Sí","module","Magento_Customer"
"Delete File","Borrar archivo","module","Magento_Customer"
"Download","Descargar","module","Magento_Customer"
"Delete Image","Borrar imagen","module","Magento_Customer"
"View Full Size","Ver tamaño completo","module","Magento_Customer"
"All countries","Todos los países","module","Magento_Customer"
"Customer Groups","Grupos de cliente","module","Magento_Customer"
"Add New Customer Group","Añadir nuevo grupo de clientes","module","Magento_Customer"
"Save Customer Group","Guardar grupo de clientes","module","Magento_Customer"
"Delete Customer Group","Borrar grupo de clientes","module","Magento_Customer"
"New Customer Group","Nuevo grupo de clientes","module","Magento_Customer"
"Edit Customer Group ""%1""","Editar grupo de clientes ""%1""","module","Magento_Customer"
"Group Information","Información de grupo","module","Magento_Customer"
"Group Name","Nombre de grupo","module","Magento_Customer"
"Maximum length must be less then %1 characters.","La longitud máxima no debe ser menor de %1 caracteres.","module","Magento_Customer"
"Tax Class","Clase de impuesto","module","Magento_Customer"
"The customer is now assigned to Customer Group %s.","El cliente ha sido asignado al grupo de cliente %s.","module","Magento_Customer"
"Would you like to change the Customer Group for this order?","¿quiere cambiar el grupo de cliente para esta orden?","module","Magento_Customer"
"The VAT ID is valid.","El rfc/vat id no es válido.","module","Magento_Customer"
"The VAT ID entered (%s) is not a valid VAT ID.","El rfc/vat id que ingresó (%s) no es un rfc/vat id válido.","module","Magento_Customer"
"The VAT ID is valid. The current Customer Group will be used.","El rfc/vat id no es válido, se usara el grupo de clientes actual..","module","Magento_Customer"
"The VAT ID is valid but no Customer Group is assigned for it.","El rfc/vat id es válido, pero no se ha asignado un grupo de clientes a él.","module","Magento_Customer"
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Con base en el rfc/vat id, el cliente pertenece al grupo de clientes %s.","module","Magento_Customer"
"Something went wrong while validating the VAT ID.","Algo ocurrió al intentar validar el rfc/vat id.","module","Magento_Customer"
"The customer would belong to Customer Group %s.","El cliente pertenecería al grupo de clientes %s.","module","Magento_Customer"
"There was an error detecting Customer Group.","Hubo un error al detectar el grupo de clientes.","module","Magento_Customer"
"Validate VAT Number","Validar el rfc/número vat","module","Magento_Customer"
"Customer Login","Acceso a clientes","module","Magento_Customer"
"Create New Customer Account","Crear una nueva cuenta de cliente","module","Magento_Customer"
"Date of Birth","Fecha de nacimiento","module","Magento_Customer"
"Bad request.","Solicitud incorrecta.","module","Magento_Customer"
"This confirmation key is invalid or has expired.","La llave de confirmación no es válida o ha expirado.","module","Magento_Customer"
"There was an error confirming the account","Hubo un error al confirmar la cuenta","module","Magento_Customer"
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Si es un cliente registrado con rfc/vat, por favor haga click <a href=""%1"">aquí</a> para ingresar su dirección de envíos para un cálculo correcto de impuesto.","module","Magento_Customer"
"Thank you for registering with %1.","Gracias por registrarse con %1.","module","Magento_Customer"
"Please check your email for confirmation key.","Por favor revise su email para recibir la llave de confirmación.","module","Magento_Customer"
"This email does not require confirmation.","Este email no requiere confirmación.","module","Magento_Customer"
"Wrong email.","Email equivocado.","module","Magento_Customer"
"Your password reset link has expired.","Ha expirado el enlace para reiniciar su contraseña.","module","Magento_Customer"
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Debe confirmar su cuenta. Por favor revise su email para recibir su enlace de confirmación o <a href=""%1"">haga click aquí</a> para recibir un enlace nuevo.","module","Magento_Customer"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Ya existe una cuenta con este email. Si está seguro(a) de que este es su email, <a href=""%1"">haga click aquí</a> para obtener su contraseña y acceder a su cuenta.","module","Magento_Customer"
"We can't save the customer.","No podemos guardar al cliente.","module","Magento_Customer"
"Please make sure your passwords match.","Por favor asegúrse de que sus contraseñas coincidan.","module","Magento_Customer"
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Si es un cliente registrado con rfc/vat, por favor <a href=""%1"">haga click aquí</a> para ingresar su dirección de envío para un cálculo de impuesto apropiado.","module","Magento_Customer"
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Si es un cliente registrado con rfc/vat, por favor <a href=""%1"">haga click aquí</a> para ingresar su dirección de facturación para un cálculo de impuesto apropiado.","module","Magento_Customer"
"Account Information","Información de cuenta","module","Magento_Customer"
"You saved the account information.","Ha guardado la información de la cuenta.","module","Magento_Customer"
"The account is locked. Please wait and try again or contact %1.","La cuenta está bloqueada. Por favor espere o contacte a %1.","module","Magento_Customer"
"Password confirmation doesn't match entered password.","La confirmación de contraseña no coincide con la contraseña ingresada.","module","Magento_Customer"
"The password doesn't match this account.","La contraseña no coincide con esta cuenta.","module","Magento_Customer"
"Please correct the email address.","Por favor corrija la dirección de email.","module","Magento_Customer"
"We're unable to send the password reset email.","No podemos enviar el email para reiniciar la contraseña.","module","Magento_Customer"
"Please enter your email.","Por favor ingrese su email.","module","Magento_Customer"
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Si existe una cuenta asociada con %1 recibirá un email con un enlace para reiniciar su contraseña.","module","Magento_Customer"
"My Account","Mi cuenta","module","Magento_Customer"
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Está cuenta no está confirmada. <a href=""%1"">haga click aquí</a> para reenviar un email de confirmación.","module","Magento_Customer"
"Invalid login or password.","Acceso o contraseña no válidos.","module","Magento_Customer"
"An unspecified error occurred. Please contact us for assistance.","Ha ocurrido un error sin especificar. Por favor contáctenos para asistirle.","module","Magento_Customer"
"A login and a password are required.","Acceso y contraseña obligatorios.","module","Magento_Customer"
"New Password and Confirm New Password values didn't match.","La nueva contraseña y la confirmación de nueva contraseña no coinciden.","module","Magento_Customer"
"Please enter a new password.","Por favor ingrese una nueva contraseña.","module","Magento_Customer"
"You updated your password.","Ha actualizado su contraseña.","module","Magento_Customer"
"Something went wrong while saving the new password.","Algo ocurrió al intentar guardar la nueva contraseña.","module","Magento_Customer"
"You deleted the address.","Ha borrado la dirección.","module","Magento_Customer"
"We can't delete the address right now.","No podemos borrar la dirección en este momento.","module","Magento_Customer"
"You saved the address.","Ha guardado la dirección.","module","Magento_Customer"
"We can't save the address.","No podemos guardar la dirección.","module","Magento_Customer"
"No customer ID defined.","No se ha definido un id de cliente.","module","Magento_Customer"
"Please correct the quote items and try again.","Por favor corrija los elementos de cotización e intente de nuevo.","module","Magento_Customer"
"You have revoked the customer's tokens.","Ha revocado los tokens del cliente.","module","Magento_Customer"
"We can't find a customer to revoke.","No podemos encontrar un cliente a revocar.","module","Magento_Customer"
"You deleted the customer group.","Ha borrado el grupo de clientes.","module","Magento_Customer"
"The customer group no longer exists.","Ya no existe el grupo de clientes.","module","Magento_Customer"
"Customers","Clientes","module","Magento_Customer"
"New Group","Nuevo grupo","module","Magento_Customer"
"New Customer Groups","Nuevo grupo de clientes","module","Magento_Customer"
"Edit Group","Editar grupo","module","Magento_Customer"
"Edit Customer Groups","Editar grupos de clientes","module","Magento_Customer"
"You saved the customer group.","Ha guardado el grupo de clientes.","module","Magento_Customer"
"Please select customer(s).","Por favor seleccione al/los cliente(s).","module","Magento_Customer"
"Customer could not be deleted.","No se puede borrar al cliente.","module","Magento_Customer"
"You deleted the customer.","Ha borrado al cliente.","module","Magento_Customer"
"Something went wrong while editing the customer.","Algo ocurrió al intentar ediar al cliente.","module","Magento_Customer"
"Manage Customers","Administrar clientes","module","Magento_Customer"
"Please correct the data sent.","Por favor corrija los datos enviados.","module","Magento_Customer"
"A total of %1 record(s) were updated.","Un total de %1 registro(s) fue(ron) actualizado(s).","module","Magento_Customer"
"A total of %1 record(s) were deleted.","Un total de %1 registro(s) fue(ron) borrado(s).","module","Magento_Customer"
"The customer will receive an email with a link to reset password.","El cliente recibirá un email con un enlace para reiniciar la contraseña.","module","Magento_Customer"
"Something went wrong while resetting customer password.","Algo ocurrió al intentar reiniciar la contraseña del cliente.","module","Magento_Customer"
"You saved the customer.","Ha guardado al cliente.","module","Magento_Customer"
"Something went wrong while saving the customer.","Algo ocurrió al intentar guardar al cliente.","module","Magento_Customer"
"Page not found.","Página no encontrada.","module","Magento_Customer"
"Customer has been unlocked successfully.","Se ha desbloqueado al cliente con éxito.","module","Magento_Customer"
"Online Customers","Clientes conectados","module","Magento_Customer"
"Customers Now Online","Clientes conectados ahora","module","Magento_Customer"
"Please define Wish List item ID.","Por favor defina el id del elemento de la lista de deseos.","module","Magento_Customer"
"Please load Wish List item.","Por favor cargue el elemento de la lista de deseos.","module","Magento_Customer"
"Login successful.","Ingreso exitoso.","module","Magento_Customer"
"""%1"" section source is not supported","La sección de ingreso ""%1""no está soportada","module","Magento_Customer"
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 no extiende \magento\customer\customerdata\sectionsourceinterface","module","Magento_Customer"
"No confirmation needed.","No es necesario confirmar.","module","Magento_Customer"
"Account already active","La cuenta ya está activa","module","Magento_Customer"
"Invalid confirmation token","Token de confirmación no válido","module","Magento_Customer"
"The account is locked.","La cuenta está bloqueada.","module","Magento_Customer"
"This account is not confirmed.","Esta cuenta no está confirmada.","module","Magento_Customer"
"Invalid value of ""%value"" provided for the %fieldName field.","Valor no válido de ""%value"" suministrado para el campo %fieldname.","module","Magento_Customer"
"Please enter a password with at most %1 characters.","Por favor ingrese una contraseña con un máximo de %1 caracteres.","module","Magento_Customer"
"Please enter a password with at least %1 characters.","Por favor ingrese una contraseña con por lo menos %1 caracteres.","module","Magento_Customer"
"The password can't begin or end with a space.","La contraseña no puede empezar o terminar con un espacio.","module","Magento_Customer"
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","La contraseña debe contener un mínimo de %1 clases de caracteres. Clases de caracteres: minúsculas, mayúsculas, números, caracteres especiales.","module","Magento_Customer"
"This customer already exists in this store.","El cliente ya existe en esta tienda.","module","Magento_Customer"
"A customer with the same email already exists in an associated website.","Ya existe un cliente con el mismo email en el sitio web asociado.","module","Magento_Customer"
"%fieldName is a required field.","%fieldname es un campo obligatorio.","module","Magento_Customer"
"Reset password token mismatch.","El token no coincide con el requerido para reiniciar la contraseña.","module","Magento_Customer"
"Reset password token expired.","Ha expirado el token para reiniciar la contraseña.","module","Magento_Customer"
"Please correct the transactional account email type.","Por favor corrija el email para la cuenta de transacciones.","module","Magento_Customer"
"Please enter the first name.","Por favor ingrese el nombre.","module","Magento_Customer"
"Please enter the last name.","Por favor ingrese el apellido.","module","Magento_Customer"
"Please enter the street.","Por favor ingrese la calle.","module","Magento_Customer"
"Please enter the city.","Por favor ingrese la ciudad.","module","Magento_Customer"
"Please enter the phone number.","Por favor ingrese el número telefónico.","module","Magento_Customer"
"Please enter the zip/postal code.","Por favor ingrese el código postal.","module","Magento_Customer"
"Please enter the country.","Por favor ingrese el país.","module","Magento_Customer"
"Please enter the state/province.","Por favor ingrese el departamento.","module","Magento_Customer"
"""%1"" is a required value.","""%1"" es un valor obligatorio.","module","Magento_Customer"
"Global","Global","module","Magento_Customer"
"Per Website","Por sitio web","module","Magento_Customer"
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","No podemos compartir cuentas de cliente globalmente cuando las cuentas comparten el mismo email en más de un sitio web.","module","Magento_Customer"
"Billing Address","Dirección de facturación","module","Magento_Customer"
"Shipping Address","Dirección de envío","module","Magento_Customer"
"-- Please Select --","-- por favor seleccione --","module","Magento_Customer"
"Please enter a valid password reset token.","Por favor ingrese un token válido para reiniciar la contraseña.","module","Magento_Customer"
"The password can not begin or end with a space.","La contraseña no puede empezar o terminar con un espacio.","module","Magento_Customer"
"Admin","Administrar","module","Magento_Customer"
"ALL GROUPS","Todos los grupos","module","Magento_Customer"
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","No existe esa entidad con %fieldname = %fieldvalue, %field2name = %field2value","module","Magento_Customer"
"Attribute object is undefined","El objeto de atributo no está definido","module","Magento_Customer"
"""%1"" invalid type entered.","""%1"" tipo no válido ingresado.","module","Magento_Customer"
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contiene acaracteres que no son letras o números.","module","Magento_Customer"
"""%1"" is an empty string.","""%1"" es una cadena vacía.","module","Magento_Customer"
"""%1"" contains non-numeric characters.","""%1"" contiene caracteres que no son números.","module","Magento_Customer"
"""%1"" contains non-alphabetic characters.","""%1"" contiene caracteres que no son letras.","module","Magento_Customer"
"""%1"" is not a valid email address.","""%1"" no es un email válido.","module","Magento_Customer"
"""%1"" is not a valid hostname.","""%1"" no es un nombre de servidor válido.","module","Magento_Customer"
"""%1"" uses too many characters.","""%1"" usa demasiados caracteres.","module","Magento_Customer"
"%value%' looks like an IP address, which is not an acceptable format.","%value%' pare ser una dirección ip, y no es un formato válido.","module","Magento_Customer"
"%value%' looks like a DNS hostname but we cannot match the TLD against known list.","%value%' parece un nombre de servidor dns, pero no podemos coincidir el tld en un listado conocido.","module","Magento_Customer"
"%value%' looks like a DNS hostname but contains a dash in an invalid position.","%value%' parece un nombre de servidor dns pero contiene un guión en una posición no válida.","module","Magento_Customer"
"%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","%value%' parece un nombre de servidor dns pero no podemos coincidir el tld '%tld%' en un esquema.","module","Magento_Customer"
"%value%' looks like a DNS hostname but cannot extract TLD part.","%value%' parece un nombre de servidor dns pero no podemos extraer la parte tld.","module","Magento_Customer"
"%value%' does not look like a valid local network name.","%value%' no parece un nombre de red válido.","module","Magento_Customer"
"%value%' looks like a local network name, which is not an acceptable format.","%value%' parece un nombre de red, y no es un formato válido.","module","Magento_Customer"
"%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","%value%' parece ser un nombre dns válido, pero la notación punycode suministrada no puede decodificarse.","module","Magento_Customer"
"""%1"" is not a valid URL.","""%1"" no es un url válido.","module","Magento_Customer"
"""%1"" is not a valid date.","""%1"" no es una fecha válida.","module","Magento_Customer"
"""%1"" does not fit the entered date format.","""%1"" no cabe en el formato de fecha ingresado.","module","Magento_Customer"
"Please enter a valid date between %1 and %2 at %3.","Por favor ingrese una fecha válida entre %1 y %2 en %3.","module","Magento_Customer"
"Please enter a valid date equal to or greater than %1 at %2.","Por favor ingrese una fecha válida igual o mayor que %1 en %2.","module","Magento_Customer"
"Please enter a valid date less than or equal to %1 at %2.","Por favor ingrese una fecha válida igual o menor que %1 en %2.","module","Magento_Customer"
"""%1"" is not a valid file extension.","""%1"" no es un nombre de extensión válido.","module","Magento_Customer"
"""%1"" is not a valid file.","""%1"" no es un archivo válido.","module","Magento_Customer"
"""%1"" exceeds the allowed file size.","""%1"" excede el tamaño permitodo de archivo.","module","Magento_Customer"
"""%1"" is not a valid image format.","""%1"" no es un formato de imagen válido.","module","Magento_Customer"
"""%1"" width exceeds allowed value of %2 px.","El ancho de ""%1"" excede el valor permitodo de %2 px.","module","Magento_Customer"
"""%1"" height exceeds allowed value of %2 px.","""%1"" excede el alto permitido de %2 px.","module","Magento_Customer"
"""%1"" length must be equal or greater than %2 characters."," La longitud de ""%1"" debe ser igual o mayor que %2 caracteres.","module","Magento_Customer"
"""%1"" length must be equal or less than %2 characters.","La longitud de ""%1"" debe ser menor o igual que %2 caracteres.","module","Magento_Customer"
"label","Etiqueta","module","Magento_Customer"
"Please enter a customer email.","Por favor ingrese un email de cliente.","module","Magento_Customer"
"A customer website ID must be specified when using the website scope.","Se debe especificar un id de sitio web de cliente cuando se usa el ámbito de sitio web.","module","Magento_Customer"
"Customer Group","Grupo de clientes","module","Magento_Customer"
"You can't delete group ""%1"".","No puede borrar el grupo ""%1"".","module","Magento_Customer"
"Customer Group already exists.","El grupo de clientes ya existe.","module","Magento_Customer"
"Cannot delete group.","No se puede borrar el grupo.","module","Magento_Customer"
"Error during VAT Number verification.","Ocurrió un error en la verificación del rfc/número vat.","module","Magento_Customer"
"PHP SOAP extension is required.","Se requiere la extensión php soap.","module","Magento_Customer"
"VAT Number is valid.","El rfc/número vat es válido.","module","Magento_Customer"
"Please enter a valid VAT number.","Por favor ingrese un rfc/número vat válido.","module","Magento_Customer"
"Your VAT ID was successfully validated.","Se ha validado su rfc/vat id con éxito.","module","Magento_Customer"
"You will be charged tax.","Se le cargará impuesto.","module","Magento_Customer"
"You will not be charged tax.","No se le cargará impuesto.","module","Magento_Customer"
"The VAT ID entered (%1) is not a valid VAT ID.","El rfc/vat id ingresado (%1) no es un rfc/vat id válido.","module","Magento_Customer"
"Your Tax ID cannot be validated.","No es posible validar su rfc.","module","Magento_Customer"
"If you believe this is an error, please contact us at %1","Si cree que este es un error, por favor contáctenos en %1","module","Magento_Customer"
"No such entity with %fieldName = %fieldValue","No existe esa entidad con %fieldname = %fieldvalue","module","Magento_Customer"
"Male","Hombre","module","Magento_Customer"
"Female","Mujer","module","Magento_Customer"
"Not Specified","Sin especificar","module","Magento_Customer"
"Thank you for registering with","Gracias por registrarse con","module","Magento_Customer"
"enter your billing address for proper VAT calculation","Ingrese su dirección de facturación para un cálculo apropiado de impuesto","module","Magento_Customer"
"enter your shipping address for proper VAT calculation","Ingrese su dirección de envío para un cálculo apropiado de impuesto","module","Magento_Customer"
"Please enter new password.","Por favor ingrese su nueva contraseña.","module","Magento_Customer"
"message","Mensaje","module","Magento_Customer"
"NoSuchEntityException","Nosuchentityexception","module","Magento_Customer"
"Exception","Excepción","module","Magento_Customer"
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Esta cuenta no ha sido confirmada. <a href=""%1"">haga click aquí</a> para reenviar email de confirmación.","module","Magento_Customer"
"InputException.","Inputexception.","module","Magento_Customer"
"InputException","Inputexception","module","Magento_Customer"
"Exception message","Mensaje de excepción","module","Magento_Customer"
"Validator Exception","Excepción de validador","module","Magento_Customer"
"Localized Exception","Excepción de localización","module","Magento_Customer"
"some error","Algún error","module","Magento_Customer"
"NOT LOGGED IN","Sin ingresar","module","Magento_Customer"
"Label","Etiqueta","module","Magento_Customer"
